trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
38746,2841,22755,Seattle,38.20669016,-90.51541853,38.23762681,-90.51138269,9.47,20.33,Completed,Card,27-01-2023 21:45,13:24.6
38747,5145,21681,New York,39.91747979,-118.9813701,39.93211259,-119.0226224,13.84,21.21,Completed,UPI,27-01-2023 21:46,27:31.2
38748,6675,73484,Chicago,40.3086905,-80.20874318,40.29639474,-80.23184566,7.29,21.13,Completed,Cash,27-01-2023 21:47,08:52.2
38749,8057,43682,Boston,37.39002748,-102.4447946,37.42861902,-102.4145425,8.44,15.08,Completed,Wallet,27-01-2023 21:48,13:19.2
38750,9181,48904,Chicago,40.65217302,-76.58386231,40.62885451,-76.59622171,5.56,8.99,Completed,Cash,27-01-2023 21:49,05:40.8
38751,1487,29947,Seattle,40.12947789,-100.7802209,40.13102704,-100.8202567,12.92,29.19,Completed,Cash,27-01-2023 21:50,28:45.6
38752,3127,31696,New York,37.97777373,-95.55478919,37.94393674,-95.5138979,10.41,18.66,Completed,Card,27-01-2023 21:51,22:13.8
38753,6405,36756,Los Angeles,38.5675014,-91.86290125,38.53860006,-91.83568711,13.2,30.14,Completed,Wallet,27-01-2023 21:52,31:36.0
38754,7704,83912,Boston,38.54384823,-110.9703377,38.53434486,-111.0022371,5.07,12.31,Completed,UPI,27-01-2023 21:53,08:12.6
38755,8265,93093,Seattle,40.69273314,-81.74113918,40.70319408,-81.70322606,7.84,13.25,Completed,Card,27-01-2023 21:54,17:31.2
38756,6597,65553,San Francisco,40.356406,-121.8844084,40.39562863,-121.8346734,1.13,6.39,Completed,UPI,27-01-2023 21:55,58:23.4
38757,2940,17624,San Francisco,40.69964919,-97.73165748,40.74696998,-97.76160303,4.39,9.9,Completed,Card,27-01-2023 21:56,09:10.2
38758,8735,86523,Los Angeles,38.69990099,-114.30702,38.68629832,-114.3375293,8.06,16.94,Completed,Wallet,27-01-2023 21:57,21:10.8
38759,5350,76950,Chicago,39.66435329,-93.52097843,39.68499604,-93.54905922,5.82,13.55,Completed,Card,27-01-2023 21:58,15:27.6
38760,1959,43044,New York,39.95082801,-106.0663442,39.98017664,-106.0352888,5.08,14.34,Completed,Card,27-01-2023 21:59,14:14.4
38761,7630,87370,Chicago,40.30455869,-114.9975443,40.29983372,-114.9774412,10.38,27.61,No-Show,Cash,27-01-2023 22:00,31:08.4
38762,6792,38424,San Francisco,40.4794233,-107.53786,40.46807181,-107.4974415,9.98,27.56,Completed,Card,27-01-2023 22:01,30:56.4
38763,3563,38791,Seattle,40.548915,-94.2365045,40.52642266,-94.20941528,10.72,24.13,Completed,Wallet,27-01-2023 22:02,34:09.6
38764,1463,88408,Los Angeles,37.47348387,-77.18974115,37.52146714,-77.16048671,10.35,18.84,Completed,Card,27-01-2023 22:03,34:03.0
38765,8671,10250,Chicago,38.7563623,-110.4189649,38.76526643,-110.4657978,8.06,17.45,Completed,Cash,27-01-2023 22:04,28:10.8
38766,9207,56475,Boston,39.189175,-96.06895153,39.19254389,-96.08304335,4.81,10.28,Completed,Wallet,27-01-2023 22:05,19:25.8
38767,1918,23803,Chicago,37.0777168,-115.4423191,37.06745013,-115.4318669,5.49,12.62,Completed,Wallet,27-01-2023 22:06,22:28.2
38768,7087,23923,Chicago,38.03690552,-107.6324884,38.0504934,-107.6815354,7.98,14.16,Completed,Cash,27-01-2023 22:07,30:56.4
38769,2613,54616,Chicago,38.04322035,-105.8572026,38.01644321,-105.8834545,9.06,14.31,Completed,Cash,27-01-2023 22:08,35:10.8
38770,3120,49049,San Francisco,38.42132039,-111.9283648,38.45315542,-111.9708174,5.03,14.19,Completed,UPI,27-01-2023 22:09,24:05.4
38771,4391,55680,New York,40.55699233,-92.9431659,40.50864292,-92.98174623,4.57,12.68,No-Show,UPI,27-01-2023 22:10,23:42.6
38772,2881,57689,Los Angeles,39.18597231,-106.8318034,39.16916168,-106.8710175,8.42,15.64,Completed,UPI,27-01-2023 22:11,36:15.6
38773,9931,16719,Boston,39.69244627,-91.78734742,39.68621596,-91.77292327,4.42,10.02,Completed,Card,27-01-2023 22:12,25:15.6
38774,8362,40000,New York,40.53481535,-116.7208741,40.58234052,-116.7661383,4.59,10.45,Completed,Card,27-01-2023 22:13,26:46.2
38775,6001,44287,San Francisco,39.54078028,-121.2688456,39.50660082,-121.2377498,6.03,14.64,Completed,UPI,27-01-2023 22:14,32:05.4
38776,8256,55667,San Francisco,38.75254462,-97.71633844,38.73944659,-97.67707791,8.4,14.38,Completed,UPI,27-01-2023 22:15,40:12.0
38777,4843,70570,Seattle,39.60599352,-118.9724158,39.6117063,-118.9481332,9.49,13.24,Cancelled,UPI,27-01-2023 22:16,44:28.2
38778,9989,46360,New York,39.67217727,-102.6030488,39.70269138,-102.5729403,3,8.37,Completed,Cash,27-01-2023 22:17,26:00.0
38779,7129,88649,San Francisco,38.97004152,-102.433412,38.99441574,-102.4769366,2.9,9.13,Completed,Wallet,27-01-2023 22:18,26:42.0
38780,4210,92683,San Francisco,40.83050609,-81.00678313,40.84254823,-81.03275839,6.82,16.21,Completed,Wallet,27-01-2023 22:19,39:27.6
38781,6516,80685,Los Angeles,38.34404073,-83.11332486,38.37146174,-83.07106629,2.34,6.25,Completed,Card,27-01-2023 22:20,27:01.2
38782,3531,18141,New York,40.57965754,-108.6821402,40.59614797,-108.7177319,9.1,19.86,Completed,Card,27-01-2023 22:21,48:18.0
38783,6487,68668,San Francisco,37.17989862,-110.4260781,37.16050615,-110.436588,5.15,10.11,Completed,Card,27-01-2023 22:22,37:27.0
38784,5553,10924,Seattle,39.73652755,-86.03780863,39.71541684,-86.0647849,6.46,14.96,Completed,UPI,27-01-2023 22:23,42:22.8
38785,3279,77291,Seattle,40.05596441,-89.01543585,40.02004269,-88.97259625,5.59,18.04,Completed,Wallet,27-01-2023 22:24,40:46.2
38786,8305,83502,Chicago,37.45489652,-112.4786446,37.44066044,-112.5093907,7.45,21.29,Completed,Card,27-01-2023 22:25,47:21.0
38787,6556,89568,San Francisco,40.60522046,-77.66117536,40.59534031,-77.67552482,7.82,14.55,Cancelled,Wallet,27-01-2023 22:26,49:27.6
38788,1154,47503,San Francisco,39.81712698,-74.68139123,39.79321263,-74.72005045,7.61,15.06,Completed,Card,27-01-2023 22:27,49:49.8
38789,4665,82757,Boston,37.65219348,-77.38049773,37.61649768,-77.4089102,8.33,15.79,Completed,UPI,27-01-2023 22:28,52:59.4
38790,7727,68958,San Francisco,39.8875829,-113.4974793,39.89076843,-113.5458654,5.91,11.45,Completed,Card,27-01-2023 22:29,46:43.8
38791,2114,91710,New York,40.13542838,-83.78581514,40.12870581,-83.79074962,8.38,21.15,Completed,Wallet,27-01-2023 22:30,55:08.4
38792,1699,42927,Boston,38.12281479,-81.69383077,38.09264722,-81.72471077,7.05,16.09,Completed,Wallet,27-01-2023 22:31,52:09.0
38793,8565,92314,New York,39.91759576,-90.51113748,39.92217616,-90.49976669,8.06,23.01,Completed,Wallet,27-01-2023 22:32,56:10.8
38794,7955,96859,Boston,39.40781751,-79.6622197,39.4267289,-79.70784424,4.66,12.36,Completed,Cash,27-01-2023 22:33,46:58.8
38795,8109,61058,Boston,39.78902924,-96.39977951,39.7896843,-96.43949022,7.59,11.98,Completed,Wallet,27-01-2023 22:34,56:46.2
38796,9787,28802,Boston,40.16409611,-119.6401136,40.19304188,-119.6054427,9.45,23.87,Completed,Cash,27-01-2023 22:35,03:21.0
38797,2013,39862,Los Angeles,40.70655794,-102.8528772,40.67564792,-102.8446691,6.24,15.57,Completed,UPI,27-01-2023 22:36,54:43.2
38798,9731,19971,Boston,38.34863095,-117.1140669,38.32224581,-117.0816158,8.14,23.01,Completed,Wallet,27-01-2023 22:37,01:25.2
38799,1011,67032,Los Angeles,39.72608425,-80.79757765,39.68000299,-80.75762304,3.51,6.31,Completed,Card,27-01-2023 22:38,48:31.8
38800,8474,50729,Seattle,40.90220673,-101.8499866,40.86618722,-101.8860068,6.65,13.06,Completed,Card,27-01-2023 22:39,58:57.0
38801,5459,18515,Chicago,37.48690232,-118.0037046,37.53541109,-117.9978772,9.69,20.92,Completed,UPI,27-01-2023 22:40,09:04.2
38802,1661,34076,San Francisco,39.67358957,-75.34514949,39.6307351,-75.33965936,4.43,9.41,Completed,Cash,27-01-2023 22:41,54:17.4
38803,5633,47148,Boston,37.09552533,-74.56650031,37.14286237,-74.61485509,8.46,14.62,Cancelled,Card,27-01-2023 22:42,07:22.8
38804,8381,57342,Chicago,37.73328894,-87.11883311,37.69643572,-87.14875035,7.95,16.08,No-Show,UPI,27-01-2023 22:43,06:51.0
38805,6574,45400,New York,40.13643136,-76.40383416,40.11172886,-76.39850637,6.58,18.09,Completed,UPI,27-01-2023 22:44,03:44.4
38806,6871,55737,San Francisco,39.94483357,-109.809621,39.97165379,-109.7789254,7.23,13.44,Completed,Wallet,27-01-2023 22:45,06:41.4
38807,1579,37069,Seattle,40.37147559,-114.6372764,40.40915682,-114.682486,5.96,17.4,Completed,Cash,27-01-2023 22:46,03:52.8
38808,9453,50679,Chicago,39.02383814,-118.7003375,39.03694436,-118.7243567,4.32,7.08,Completed,Cash,27-01-2023 22:47,59:57.6
38809,1495,89046,Seattle,40.56343426,-107.6626185,40.5806237,-107.6876695,3.46,11.13,Completed,UPI,27-01-2023 22:48,58:22.8
38810,5225,31702,Los Angeles,39.49357858,-81.14079828,39.49176795,-81.18518341,2.58,8.08,No-Show,Wallet,27-01-2023 22:49,56:44.4
38811,6934,96036,Seattle,37.31434626,-90.39365406,37.33253069,-90.39958072,5.64,11.02,Completed,UPI,27-01-2023 22:50,06:55.2
38812,3136,81153,Boston,40.55595099,-118.940954,40.51946292,-118.9869853,5.11,12.96,Completed,Wallet,27-01-2023 22:51,06:19.8
38813,6063,82364,New York,38.52668544,-107.7607151,38.48865831,-107.7731406,10.15,23.54,Completed,Cash,27-01-2023 22:52,22:27.0
38814,6451,58538,Boston,37.73079983,-118.6611664,37.68088248,-118.6978405,8.87,15.9,Completed,Card,27-01-2023 22:53,19:36.6
38815,9821,95188,San Francisco,40.29880967,-117.233317,40.30176118,-117.2607395,4.93,11,Completed,UPI,27-01-2023 22:54,08:47.4
38816,9697,78423,New York,40.68979564,-94.87301469,40.72237242,-94.82485568,3.75,9.3,Completed,UPI,27-01-2023 22:55,06:15.0
38817,8297,71710,Boston,39.07852762,-105.9595271,39.03816512,-105.9160857,5.07,16.07,Completed,Card,27-01-2023 22:56,11:12.6
38818,1206,59740,Boston,39.54555634,-96.08429159,39.50640935,-96.04480968,6.77,18.46,Completed,Card,27-01-2023 22:57,17:18.6
38819,4130,75195,Seattle,38.66851774,-104.4660969,38.71115524,-104.4774933,9.94,22.06,Completed,Wallet,27-01-2023 22:58,27:49.2
38820,2854,39050,Boston,40.38053592,-85.86979693,40.34652336,-85.87872496,4.18,12.13,Completed,Wallet,27-01-2023 22:59,11:32.4
38821,6578,92862,Los Angeles,40.933884,-119.7607728,40.95647032,-119.7258176,2.54,5.18,Completed,Cash,27-01-2023 23:00,07:37.2
38822,6264,19759,San Francisco,37.19630344,-100.7009786,37.16181659,-100.7386787,5.04,9.46,Completed,Card,27-01-2023 23:01,16:07.2
38823,8477,95027,New York,38.02618381,-109.9263264,38.02598332,-109.8958779,10.3,18.41,Completed,UPI,27-01-2023 23:02,32:54.0
38824,2660,11712,Seattle,40.47558491,-83.93741274,40.49707148,-83.94657324,7.89,20.45,Completed,Card,27-01-2023 23:03,26:40.2
38825,9084,58564,San Francisco,39.67596822,-105.3814126,39.72214884,-105.4140558,7.64,20.43,Completed,Cash,27-01-2023 23:04,26:55.2
38826,8548,59558,San Francisco,39.07492661,-110.871957,39.11680895,-110.8310941,3.45,9.35,Completed,Cash,27-01-2023 23:05,15:21.0
38827,5979,99233,Chicago,37.1673032,-110.2762184,37.12449568,-110.3175994,9.13,19.37,Completed,Card,27-01-2023 23:06,33:23.4
38828,6046,73883,San Francisco,39.13044705,-114.1835594,39.15558152,-114.1950481,13.58,17.79,No-Show,Card,27-01-2023 23:07,47:44.4
38829,9476,35430,Chicago,38.11029185,-97.95924167,38.15349703,-97.914702,7.72,20.12,Completed,Wallet,27-01-2023 23:08,31:09.6
38830,1718,33933,Boston,37.38760954,-114.6855717,37.39077043,-114.6380472,1.68,4.9,Completed,UPI,27-01-2023 23:09,14:02.4
38831,9693,97169,Seattle,37.34970031,-121.6989191,37.37263574,-121.6964461,4.1,9.56,Completed,Card,27-01-2023 23:10,22:18.0
38832,1257,70651,Boston,40.43223347,-86.87842977,40.44807931,-86.84385099,8.93,20.24,Completed,Wallet,27-01-2023 23:11,37:47.4
38833,5905,84142,New York,39.77386251,-80.50240868,39.78809491,-80.51820779,6.22,10.54,Completed,UPI,27-01-2023 23:12,30:39.6
38834,3597,82111,San Francisco,40.92368252,-106.4716139,40.91292629,-106.4790956,6.9,17.38,Completed,UPI,27-01-2023 23:13,33:42.0
38835,9012,50789,Chicago,37.49006931,-89.24328928,37.47366398,-89.27648523,5.4,12.95,Completed,UPI,27-01-2023 23:14,30:12.0
38836,7798,79700,Chicago,39.32856038,-112.1611951,39.28477343,-112.1357488,4.82,8.52,Completed,Cash,27-01-2023 23:15,29:27.6
38837,4013,54176,Boston,40.39328732,-79.59029839,40.35455132,-79.63847206,9.12,22.26,Completed,Wallet,27-01-2023 23:16,43:21.6
38838,6224,68410,Seattle,40.90643291,-104.396663,40.88224125,-104.3676381,12.01,20.88,Completed,Card,27-01-2023 23:17,53:01.8
38839,5617,79062,Seattle,39.93552627,-105.5351826,39.8863967,-105.5374571,0.54,4.69,No-Show,Wallet,27-01-2023 23:18,19:37.2
38840,6064,50081,Los Angeles,40.14797069,-84.32043178,40.10732356,-84.27791966,11.98,29.35,Cancelled,Wallet,27-01-2023 23:19,54:56.4
38841,1887,64334,Chicago,39.23481494,-102.531609,39.26296012,-102.5354423,5.7,14.43,Completed,Cash,27-01-2023 23:20,37:06.0
38842,8281,49195,Los Angeles,38.72747993,-93.19812403,38.75645794,-93.16816393,1.69,5.63,Completed,Wallet,27-01-2023 23:21,26:04.2
38843,1744,95698,Seattle,38.53930293,-82.34654715,38.52783094,-82.30692436,10.55,17.85,Completed,Card,27-01-2023 23:22,53:39.0
38844,8236,60784,New York,38.87823846,-86.90680868,38.9001247,-86.94428709,6.5,14.57,Completed,Wallet,27-01-2023 23:23,42:30.0
38845,4436,21227,Boston,40.08911544,-75.25442251,40.1078676,-75.25561539,0.72,5.53,Completed,Wallet,27-01-2023 23:24,26:09.6
38846,6163,13831,Los Angeles,39.4121004,-97.516354,39.3871551,-97.48812386,7.86,13.73,No-Show,Card,27-01-2023 23:25,48:34.8
38847,2704,11937,San Francisco,37.99015702,-108.3266995,37.95640661,-108.3522451,6.36,12.95,Completed,Cash,27-01-2023 23:26,45:04.8
38848,9402,91550,Chicago,39.91577834,-88.38429055,39.8825984,-88.35010606,7,15.88,Completed,Wallet,27-01-2023 23:27,48:00.0
38849,5064,69850,Boston,39.42257844,-78.13863379,39.42945704,-78.09908647,8.7,14.25,Completed,UPI,27-01-2023 23:28,54:06.0
38850,6226,92904,Seattle,39.50920733,-104.286233,39.47193696,-104.3329029,14.4,29.73,No-Show,UPI,27-01-2023 23:29,12:12.0
38851,2956,59960,Boston,39.59069976,-92.43924907,39.54530854,-92.42657509,1.52,7.38,Cancelled,Wallet,27-01-2023 23:30,34:33.6
38852,2702,66941,San Francisco,38.39912692,-105.5050012,38.3511698,-105.471141,7.07,17.5,Completed,Cash,27-01-2023 23:31,52:12.6
38853,5214,42474,Chicago,37.43338688,-94.53174757,37.42417257,-94.5740111,8.18,19.73,No-Show,Cash,27-01-2023 23:32,56:32.4
38854,9677,54107,Boston,39.63967669,-74.25189027,39.61299433,-74.23132948,7.03,14.89,Completed,Card,27-01-2023 23:33,54:05.4
38855,3501,27608,Chicago,39.44574101,-76.44666678,39.47235926,-76.4333914,8.49,21.52,Completed,Wallet,27-01-2023 23:34,59:28.2
38856,6127,92292,San Francisco,39.60847184,-86.7812144,39.60823842,-86.75089068,12.95,32.79,No-Show,Cash,27-01-2023 23:35,13:51.0
38857,5607,95313,Seattle,40.20479506,-90.94168264,40.2368606,-90.91352123,11.25,27.26,Completed,Cash,27-01-2023 23:36,09:45.0
38858,7537,94296,Chicago,38.1424987,-97.19941463,38.18268982,-97.19817196,5.94,14.02,Cancelled,Wallet,27-01-2023 23:37,54:49.2
38859,5056,73854,Chicago,40.43929008,-105.5675571,40.42609222,-105.5434466,10.19,14.72,Completed,Wallet,27-01-2023 23:38,08:34.2
38860,1197,95623,Boston,40.30915004,-107.2007863,40.32551344,-107.2478159,3.24,10.99,Completed,Wallet,27-01-2023 23:39,48:43.2
38861,8631,93122,Los Angeles,40.64373314,-95.3943375,40.62358247,-95.44317606,11.58,20.12,Completed,Wallet,27-01-2023 23:40,14:44.4
38862,5963,89998,Boston,37.91395481,-116.5942504,37.88132841,-116.6355062,7.17,17.36,Completed,Cash,27-01-2023 23:41,02:30.6
38863,8968,87967,San Francisco,38.71162208,-86.74758929,38.75354477,-86.69772903,1.09,3.78,Completed,Wallet,27-01-2023 23:42,45:16.2
38864,2315,83920,San Francisco,40.73660308,-81.25163533,40.78278032,-81.20253814,7.84,20.47,Completed,Card,27-01-2023 23:43,06:31.2
38865,7296,63716,New York,39.61199278,-80.80663008,39.59789871,-80.8170261,8.03,14.88,Completed,Wallet,27-01-2023 23:44,08:05.4
38866,9102,11265,San Francisco,39.58026099,-87.43942884,39.59942581,-87.43510523,10.11,19.09,Completed,Wallet,27-01-2023 23:45,15:19.8
38867,5862,64692,Seattle,37.18183498,-92.16003926,37.14221238,-92.11778657,5.93,10.45,Completed,Cash,27-01-2023 23:46,03:47.4
38868,4341,80208,New York,37.31283284,-106.9073949,37.28677319,-106.8611552,1.72,6.77,Completed,Wallet,27-01-2023 23:47,52:09.6
38869,8747,47296,San Francisco,37.82125626,-85.92979177,37.84946109,-85.92793719,6.06,15.68,Completed,Wallet,27-01-2023 23:48,06:10.8
38870,9448,20286,Boston,38.5515761,-84.00011853,38.5433256,-84.02411143,9.83,21.68,Completed,Wallet,27-01-2023 23:49,18:29.4
38871,3562,40119,Chicago,38.12446574,-100.4605455,38.14441258,-100.4331264,4.77,13.12,Completed,Wallet,27-01-2023 23:50,04:18.6
38872,2667,97437,Los Angeles,40.89776107,-80.81705763,40.86830042,-80.86670765,5.28,11.52,Cancelled,Cash,27-01-2023 23:51,06:50.4
38873,7314,77999,Seattle,38.04426283,-75.55149878,38.09102368,-75.55397946,13.33,19.36,Completed,Cash,27-01-2023 23:52,31:59.4
38874,7413,45799,San Francisco,39.51380774,-105.5992591,39.51718934,-105.6472539,5.24,11.28,Completed,Wallet,27-01-2023 23:53,08:43.2
38875,3648,11830,Chicago,39.30952575,-115.6081102,39.2807886,-115.5657966,3.09,8.74,Completed,UPI,27-01-2023 23:54,03:16.2
38876,6734,91508,New York,39.84978171,-115.9656941,39.81827467,-115.9817923,9.13,13.21,Completed,Wallet,27-01-2023 23:55,22:23.4
38877,9828,43322,Seattle,37.43137691,-120.3092768,37.38211584,-120.2685443,5.54,9.61,Cancelled,Cash,27-01-2023 23:56,12:37.2
38878,9199,36038,Boston,40.25180556,-107.9698212,40.26121125,-107.9317918,10.79,26.6,Completed,Cash,27-01-2023 23:57,29:22.2
38879,2579,45371,San Francisco,37.15462027,-110.9406544,37.19980684,-110.9125836,3.21,9.9,Completed,Wallet,27-01-2023 23:58,07:37.8
38880,8615,99419,Los Angeles,38.61008251,-73.31237308,38.65764379,-73.26257291,8.47,21.48,Completed,Wallet,27-01-2023 23:59,24:24.6
38881,1134,26770,Boston,38.8428307,-87.32566073,38.79314744,-87.3348224,2.95,7.06,Completed,UPI,28-01-2023 00:00,08:51.0
38882,5120,49764,Los Angeles,37.34227522,-73.4035629,37.38271757,-73.36388949,6.6,20.64,Cancelled,Wallet,28-01-2023 00:01,20:48.0
38883,3512,48457,San Francisco,39.81904093,-74.70296706,39.80476888,-74.72810144,6.48,17.91,Completed,Cash,28-01-2023 00:02,21:26.4
38884,7105,63082,New York,40.76403977,-75.37681263,40.78380884,-75.37853709,7.41,12.62,Completed,Wallet,28-01-2023 00:03,25:13.8
38885,7847,68761,Boston,39.05147668,-111.7379606,39.09773732,-111.7378132,3.32,9.02,Completed,UPI,28-01-2023 00:04,13:57.6
38886,9048,51481,Boston,37.79928601,-78.01591799,37.81921574,-77.99442334,5.66,13.68,No-Show,UPI,28-01-2023 00:05,21:58.8
38887,7545,26336,Chicago,37.83273443,-112.6415959,37.82912649,-112.6282577,8.77,13.41,Completed,UPI,28-01-2023 00:06,32:18.6
38888,7032,17337,Chicago,37.41003792,-112.9741036,37.41098243,-112.9445111,6.66,17.16,Completed,Wallet,28-01-2023 00:07,26:58.8
38889,2232,28465,Seattle,40.67314939,-120.010505,40.68766655,-119.9921258,3.01,9.74,Completed,Wallet,28-01-2023 00:08,17:01.8
38890,1907,36777,Los Angeles,40.32347492,-87.30060268,40.32243569,-87.27257454,9.32,22.57,Completed,UPI,28-01-2023 00:09,36:57.6
38891,6653,52113,Boston,40.64356047,-104.4082614,40.67078878,-104.4064101,7.55,20.01,Completed,Cash,28-01-2023 00:10,32:39.0
38892,6158,16856,New York,40.42772922,-121.6876773,40.38041935,-121.7074957,4.71,14.86,Completed,Wallet,28-01-2023 00:11,25:07.8
38893,6926,69381,San Francisco,39.45012787,-89.41262854,39.45320909,-89.38409137,7.58,17.6,Completed,Card,28-01-2023 00:12,34:44.4
38894,5089,88380,Chicago,40.71793421,-110.2533383,40.70163727,-110.2953335,4.44,12.83,Completed,Cash,28-01-2023 00:13,26:19.2
38895,9810,83732,Los Angeles,39.97266007,-96.64120611,39.99246107,-96.60155309,6.17,12.03,Completed,Wallet,28-01-2023 00:14,32:30.6
38896,8779,16169,Seattle,40.67223834,-88.11644432,40.71183312,-88.15611609,10.48,24.83,Completed,UPI,28-01-2023 00:15,46:26.4
38897,6903,82179,Los Angeles,38.62093894,-96.13443909,38.59282124,-96.1217065,8.48,21.33,Completed,Cash,28-01-2023 00:16,41:26.4
38898,8090,16888,San Francisco,40.541157,-112.6140615,40.53765208,-112.633238,8.51,16.8,Completed,Card,28-01-2023 00:17,42:31.8
38899,3844,27742,Boston,40.16261186,-107.3943078,40.11505126,-107.347936,7.6,15.62,Completed,Cash,28-01-2023 00:18,40:48.0
38900,5301,95400,Boston,40.51015074,-79.02967617,40.55368452,-79.06151513,4.19,12.09,No-Show,UPI,28-01-2023 00:19,31:34.2
38901,9888,44585,Seattle,40.86267723,-102.3242633,40.82320921,-102.2921954,7.14,16.49,Completed,UPI,28-01-2023 00:20,41:25.2
38902,5303,66411,Boston,39.64293365,-114.9398876,39.6359026,-114.9682172,8.81,15.48,Completed,Card,28-01-2023 00:21,47:25.8
38903,9596,92646,Los Angeles,38.26933867,-83.51930683,38.22749189,-83.55192871,6.13,15.34,Completed,Cash,28-01-2023 00:22,40:23.4
38904,8549,11620,Seattle,37.09060222,-86.87760729,37.09985098,-86.86651276,8.86,12.41,Completed,Card,28-01-2023 00:23,49:34.8
38905,5962,58661,New York,39.75162838,-105.867645,39.7189638,-105.8545234,7.47,10.58,Completed,Cash,28-01-2023 00:24,46:24.6
38906,1857,64674,Chicago,39.92582179,-112.3043196,39.9138768,-112.3101188,6.13,17.71,Completed,Cash,28-01-2023 00:25,43:23.4
38907,3392,81153,Boston,39.73498684,-120.8277342,39.75151442,-120.8482503,6.58,14.23,Completed,Card,28-01-2023 00:26,45:44.4
